Bitcoin,Ethereum,XRP,BitcoinCash,EOS,Stellar,Litecoin,Cardano,Monero,Tether,TRON,Dash,IOTA,BinanceCoin,NEO,EthereumClassic,NEM,Tezos,Zcash,VeChain,BitcoinGold,Maker,OmiseGO,Dogecoin,X0x,Qtum,Decred,Ontology,BasicAttenti...,Lisk,Aeternity,Zilliqa,BitcoinDiamond,BitShares,Nano,Bytecoin,ICON,Siacoin,PundiX,DigiByte,Steem,Verge,Bytom,Waves,Aurora,Chainlink,MetaverseETP,Golem,Augur,TrueUSD
1.0699565547801366,-0.5813687342641254,-2.435528520434175,-1.791538718556585,-1.3961605584642245,-3.342670823355772,-3.1456657730116264,-2.9746022334222673,-1.2224289131012451,0.047743947397045766,-2.649359158101627,-2.3581861911186777,-2.2865123316102416,0.40899795501023445,-1.5303119482048149,-2.4291497975708523,-0.7690178104524907,0,-0.7188193010629331,-3.4630489111031877,-1.4388489208633009,0.6367630469631246,-1.7291066282420764,-1.596320346320347,-0.12795230149254586,2.244389027431418,-0.2194586686174014,-1.7543859649122824,6.68569948775605,0.34843205574912145,1.3,0.034892,1.77,0.09865,1.95,0.001376,0.642839,0.001509,0.006439,0.021414,0.812997,0.013848,0.200704,1.83,0.028181,0.482141,3.19,0.168162,14.81,1
0.6441151088998539,4.476541202353046,10.38736500124645,12.541407774813324,4.7531992687385864,7.734181374199385,4.4817927170868455,6.308767137679261,1.3921322076522338,-0.03826109370342577,2.8469151400294783,3.799549412409432,2.405270977840289,1.1375387797311212,4.2971147943523595,5.106382978723409,3.9899770752252595,1.5267175572519098,7.408624229979474,5.073619056550687,7.209926224010727,1.821149515619579,2.9673590504451064,2.0430701270016645,-0.7875798474833013,3.08483290488431,4.033485540334846,1.7857142857142874,2.5152406945159305,-0.3472222222222148,1.2,0.036681,1.76,0.098257,1.96,0.001347,0.64937,0.00159,0.006438,0.021292,0.792021,0.013886,0.194469,1.84,0.027602,0.484115,3.1,0.16383,14.71,0.999308
0.6827025170440337,0.7711214998313144,7.504144234489109,-0.30525902388516596,0.3669724770642124,2.0241021693607824,-0.11191941801903053,-0.10625877290796365,-0.4114490161001733,0.451902887404564,2.0281012331886745,0.7793323514972887,1.3455406319451089,0.4153686396676962,-2.044497895369813,0.3201707577374721,-1.1395020344486038,-1.5037593984962419,1.070894902872328,0.06569069069069126,1.3940836450187015,2.56382434548075,2.7439024390244,-1.468988030467906,-2.8792550771131347,-0.5115089514066501,-2.183622828784108,-0.5917159763313614,6.580609097120144,2.1276595744680873,1.19,0.035506,1.73,0.096617,1.92,0.00134,0.634682,0.001546,0.006204,0.021219,0.780406,0.013491,0.190518,1.81,0.025967,0.481368,3.14,0.163504,14.55,0.999527
0.23375872075657797,3.646535790998557,1.5414765607340515,17.194920395824166,2.636534839924681,2.516694526231828,5.179517363154798,6.64530841226095,4.613081313745665,-1.0731084524925616,2.5242290748898553,5.339366515837117,4.1037785275688,1.049317943336846,4.0675844806007415,2.8540065861690427,1.7580743775944752,1.5267175572519098,2.3623385452073307,3.0660605474417384,9.534450651769081,3.5837574862317645,2.8213166144200583,-1.5269220466113096,-2.8795459286773233,0.7731958762886663,-0.5429417571569741,1.8072289156626522,0.0048310512367539474,2.173913043478263,1.17,0.036129,1.81,0.097398,1.94,0.001324,0.641846,0.001533,0.006386,0.021789,0.796711,0.013993,0.190105,1.82,0.026339,0.503996,3.04,0.167951,14.83,0.984655
-0.425455979863619,-0.21930917609529868,-0.6579678864580312,3.4587995930824045,-0.9328358208955356,0.624135516811526,-0.7013442431326699,-1.5223740769315481,1.0304405369635123,0.5970804256865416,-0.6999125109361197,0.24624157594608315,-1.2264668439954902,-0.4179728317659449,-1.1138613861386122,-0.32822757111598616,-0.19056795674749488,0,-0.5829179690800015,-0.7106501488524071,-1.612312202271886,-0.05456150204606144,-1.5432098765432178,-1.0601643254704392,-0.08177552802570442,-1.2722646310432637,-3.7529691211401386,-1.1904761904761916,-4.790816561204303,-0.3610108303249181,1.19,0.034882,1.72,0.095519,1.93,0.001293,0.632714,0.001577,0.006451,0.021522,0.790023,0.014006,0.191246,1.86,0.025759,0.543031,3.03,0.169896,15.33,1
0.16714279890494585,0.8850002514205214,0.6501770816418767,8.941498266877318,1.5151515151515165,5.06806611496109,2.108613487169276,2.4228484343911783,1.8290335001925353,0.17958698019601516,1.2624584717607843,0.5211047420531415,2.1532547281523833,0.209424083769629,3.061224489795921,0.9944751381215453,2.431240952756938,0,1.1104467412659191,-0.5444126074498544,3.214826021180022,-1.175145902055311,-1.2195121951219388,-0.10590415673815455,0.34059237330509357,1.28865979381444,4.622266401590456,-0.5917159763313614,20.609120159769223,0.7272727272727278,1.19,0.035687,1.71,0.095711,1.95,0.001296,0.639252,0.001599,0.006535,0.021747,0.802461,0.013817,0.193225,1.85,0.027071,0.500783,3.08,0.17274,14.42,1
0.9524171324282454,0.7548890465092761,1.636997024858271,0.2908764129972003,1.5384615384615397,-0.23537729727794598,1.6788025889967746,1.6670253209956192,0.04815563902532713,0.3641250776726053,1.7258471521268988,1.1663920922570084,1.8982896001310023,2.029914529914544,2.4836601307189476,0.7795100222717181,0.5934914506343196,2.343750000000002,1.4032048505846602,1.0130246020260583,0.9545628102329133,5.95510149213603,0.9230769230769171,0.34537725823591897,5.468267653120757,1.8372703412073448,1.1817953231078673,2.4242424242424265,2.697621421449923,-0.36231884057970243,1.18,0.035391,1.7,0.095143,1.95,0.001289,0.648932,0.001656,0.006554,0.020779,0.809544,0.01375,0.193669,1.85,0.027404,0.514022,3.08,0.170508,14.22,1.01
-0.2630137332320972,-0.09111156104474935,0.8145984679343166,0.22041570876685868,1.1673151750972859,-0.7205910445904513,0.4061738424045404,0.0832770973624169,1.248171623598246,-0.8577554679528178,0.0045063313956153405,-0.894723092998958,3.0126806487484714,-0.3194888178913859,0.59171597633136,-0.33296337402884973,0.5646709044718781,0,-0.39685963247346545,1.7073888725345776,1.1587485515643132,-4.424494515553978,2.201257861635215,-2.233766233766237,-0.1388208181694921,1.3297872340425603,-0.32581453634084073,0.6097560975609762,-0.954043095178588,0,1.14,0.034473,1.7,0.09558,1.99,0.001262,0.6438,0.001635,0.006541,0.021302,0.793735,0.013699,0.190194,1.81,0.027218,0.506044,2.99,0.169671,14.22,0.998645
0.025897612840167943,0.1571609632446146,0.7349710314961695,1.0441363124745584,-0.1941747572815665,1.2304537298128633,0.34644385571632713,0.028724489063159584,1.044437875652776,-0.018859236862994365,0.02704530087896805,2.0391843262694938,0.7095036380503202,-0.10638297872340198,-1.2337662337662305,-0.7709251101321617,2.3736243767816316,0,-0.7704819792826005,-2.9058689024390216,-1.8574677786201608,-1.3576452696280417,2.2508038585209094,0.0779828437743687,0.23033316653884361,-1.0526315789473695,-0.15015015015015584,-0.6060606060606066,6.869117615386268,0.7299270072992544,1.14,0.034442,1.7,0.095991,1.89,0.00126,0.624154,0.001645,0.006746,0.020807,0.770277,0.013602,0.189483,1.76,0.027002,0.45041,3.11,0.169927,14.42,1.01
-2.370501927882847,-3.953839411793351,-4.518107464003488,-5.330098848281489,-5.156537753222825,-4.514946043088232,-5.525606469002691,-4.836946122515924,-3.3244427510001993,-0.15964697386857313,-5.816174909785607,-4.078240859115313,-7.00852888658847,-2.792140641158217,-4.938271604938265,-5.515088449531731,-5.698710534207249,-5.18518518518519,-5.355695997407227,-4.2772457820337495,-2.476894639556383,1.6898912605718903,-4.0123456790123555,-5.316268766920985,-7.178674984144003,-6.403940886699503,-9.878213802435729,-6.7796610169491585,-7.265972957318893,-4.195804195804184,1.18,0.033682,1.69,0.095171,1.89,0.001263,0.621728,0.001478,0.006825,0.021105,0.783103,0.013788,0.188585,1.78,0.026377,0.418148,3.06,0.162451,14.23,1.01
