Names,-1day(s),-2day(s),-3day(s),-4day(s),-5day(s),-6day(s),-7day(s),-8day(s),-9day(s),-10day(s),-11day(s),-12day(s),-13day(s),-14day(s),-15day(s),-16day(s),-17day(s),-18day(s),-19day(s),-20day(s),-21day(s),-22day(s),-23day(s),-24day(s),-25day(s),-26day(s),-27day(s),-28day(s),-29day(s)
TRON,-0.37206887600588073,-3.137881719525533,-5.704107120920513,-3.019583070120021,-1.0527220384136067,1.4449339207048388,0.7349081364829462,2.0066445182724184,3.767123287671233,3.7717993781262718,3.7998647734956053,-2.237316917851835,-1.0569734467646288,-2.3616705533177806,-0.501209816799177,-1.9250425894378236,-1.9125101162840288,-3.2883961194405904,-4.827244172590507,-4.673593575361186,-4.344936445958302,-5.12133822257015,-4.976479326565976,-5.460218408736354,-8.189139622039711,-2.514605029210062,-2.2788033099936316,1.2753980121382644,10.029146160829471
Dash,-2.617323026355824,-3.881045358966645,-6.147709274359118,-2.581745113560239,-1.8225331369661257,3.419521654815786,3.6741835147745054,4.214434601354871,5.429983525535427,4.486677115987463,6.617353058776494,2.269240603426241,4.520807473704851,3.0863402061855805,3.23933664580242,2.400153609831029,3.9301026373911987,5.450830477194839,3.513198757763979,3.372746656328745,4.637017658600395,3.3393618395556235,0.25064227081897716,-1.906805640711211,-3.024609043520415,1.6325752763308485,-0.5408429690414053,1.3749841591686833,1.8136693394425498
IOTA,-1.2088562535183252,-5.243401084252922,-7.410022403475935,-5.182982543957917,-3.907181048088384,0.03625542259572778,-1.1906560821370495,0.9369607876306837,2.8530366169505843,5.951670147759634,6.703401102033064,-0.7749375871752837,0.2665551994017779,-2.4089907304048417,-3.1416767784167168,-2.892418234969822,-3.186466391105229,-2.587434849863883,-3.14462473698413,-3.4838133096630766,-2.1519306495354034,-3.322545103980169,-6.606601318698507,-4.972706749853685,-5.552939407369878,-1.330155567222976,-1.7598488559233034,-2.3295166227431165,-0.9193145305248045
BinanceCoin,-1.0362694300518096,-2.7494908350305454,-2.3517382413087797,-1.2409513960703125,-0.8307372793354109,0.2098635886673804,-0.20898641588296316,0,2.029914529914544,1.7039403620873286,1.5957446808510676,-1.2409513960703125,-1.0362694300518096,-1.546391752577305,-1.4447884416924541,-2.051282051282044,-2.551020408163265,-1.8499486125385374,-1.950718685831617,-2.051282051282044,-2.251791197543489,-1.7489711934156371,-3.535353535353532,-4.595404595404586,-7.461240310077515,0.5263157894736916,0.10482180293502688,0.2098635886673804,2.6881720430107525
NEO,-2.1485573971761798,-4.722056186491338,-6.180105944673332,-2.1485573971761798,-4.149128081779914,-0.25031289111389815,-1.3613861386138653,1.6581632653061211,4.183006535947705,4.7994740302432515,3.5064935064935008,-1.604938271604937,-0.623441396508726,-1.6656384947563316,-3.5108958837772404,-4.722056186491338,-4.149128081779914,-4.778972520907999,-3.5108958837772404,-4.264264264264259,-3.276699029126219,-3.569267997580167,-4.321728691476594,-2.864107251675811,-2.0884520884520983,1.7879948914431631,1.1421319796954297,1.9833653230966006,2.706185567010309
EthereumClassic,0.10593220338982826,-1.9709543568464862,-4.352226720647788,0.5319148936170099,0.853788687299894,3.7321624588364424,3.3916849015317143,4.419889502762415,5.233853006681501,4.883462819089894,4.074889867841401,-1.6649323621227903,-1.6649323621227903,-1.9709543568464862,-1.9709543568464862,-2.7777777777777914,-3.571428571428586,-5.500000000000007,-1.9709543568464862,-2.4767801857585163,-1.5625000000000038,-1.4598540145985461,-3.669724770642214,-2.677651905252333,-3.3742331288343563,0.42507970244419924,-0.3164556962025436,-0.10570824524314547,3.05343511450381
NEM,-0.9956835771412529,-4.960889467538775,-5.69175715442903,-1.9288798848429827,-3.0464022937617306,-1.3418859343323308,-1.5298966864728865,0.8641487915076512,1.4627688913403285,2.0356996261412714,4.457643865487045,-1.4950948892601579,-0.10318124056434477,-3.879274308168206,-4.765060365714754,-6.676407321725722,-7.191507825191968,-8.251536190248187,-7.558092787649754,-3.7847563654622633,-2.203130316434166,-2.597718921094152,-3.884296657017753,-4.227581323670285,-4.731521378853168,-0.2970189701896981,-1.0829936655087424,0.10121567645809983,1.4885188740662307
Tezos,-2.2727272727272747,-3.0075187969924837,-3.0075187969924837,-1.5267175572519098,-3.0075187969924837,-1.5267175572519098,-1.5267175572519098,-1.5267175572519098,0.7812500000000007,0.7812500000000007,0.7812500000000007,-4.444444444444448,-4.444444444444448,-5.839416058394165,-4.444444444444448,-3.7313432835820928,-6.5217391304347725,-8.510638297872333,-3.7313432835820928,-1.5267175572519098,-1.5267175572519098,-2.2727272727272747,-7.857142857142849,-12.24489795918367,-5.839416058394165,5.737704918032792,4.0322580645161326,3.200000000000003,4.0322580645161326
Zcash,-1.2147537362880112,3.3505353154124577,2.6076317198134102,10.209445585215612,11.389672920471536,14.021074099252209,13.356424769789644,14.615187494661328,16.223473365093117,15.762229315848511,14.8703022001541,8.718198023010862,12.181255747847176,10.54539462843962,7.172523961661345,6.205477283520661,10.975105450334969,9.391814772541993,7.138294474608761,6.7717036683377145,11.621329340321116,12.946127946127955,12.746827997647259,16.253682204124072,18.82748848742473,23.622627602727103,20.265304293268812,23.07833425059623,21.93747728098873
VeChain,-2.9064227177434696,-5.796967455621294,-9.059264548375582,-4.4452780643346195,-4.382507507507511,-1.4508172937421329,-2.151157207336985,-2.6838586437440304,-1.6980221900627022,-0.01962515945442317,-2.9249237804878048,-7.077063383492938,-6.419911829537105,-8.198936841156854,-9.89564909798373,-10.536482570901745,-13.285106382978723,-7.941814239248279,-10.252796617634106,-11.35374978249522,-11.044176706827313,-10.591435591435589,-13.240803814713889,-13.995104245800622,-13.527964015955188,-10.308098591549298,-11.253375141538191,-11.875108112783249,-9.261733012734878
BitcoinGold,-2.1049114600735015,-7.013646461440814,-8.351579605880508,-1.7437961099932917,-0.37402244134647883,9.124767225325883,7.365335287651161,10.816944024205746,11.87476135929744,13.171108536114328,11.068991660348756,8.317929759704251,8.317929759704251,9.20611256056654,8.237901736239381,6.817353262850896,9.246830723340791,12.131649445082287,12.003058103975537,10.441010177157931,12.562427967729542,12.476007677543185,11.661585365853668,10.19180142910869,10.357815442561206,19.49429037520392,19.591836734693878,17.765273311897115,22.69681742043552
Maker,-1.5279138099902037,-3.613516024837392,-2.9997625126165226,-1.233243157465197,1.298962999705485,4.929272169682576,4.872021182700797,3.6396219233697105,9.81146659497244,4.952864278028496,3.527976680818703,5.277486910994763,4.962978429514459,3.450950594418317,-0.6702942607003843,-4.7069802709284145,-1.621304269284034,-2.9118569030321972,-4.06911028580656,-2.8497948504489443,-2.937812829538531,-0.9503167722574164,1.3948364674486453,-6.2355625062771765,-3.8913481477124043,1.5618686476237769,1.5855497349644878,0.9203922477028857,2.472794555775078
OmiseGO,0.3012048192771154,-2.346041055718477,-4.034582132564845,-1.1869436201780426,1.5243902439024473,4.388714733542324,2.7777777777777732,1.5243902439024473,2.4615384615384635,4.716981132075468,7.073954983922837,2.7777777777777732,3.738317757009349,0.9090909090909167,0.9090909090909167,-2.6315789473684172,-0.8928571428571371,-2.9154518950437343,0.3012048192771154,0.6042296072507558,1.8348623853211024,3.738317757009349,2.7777777777777732,5.379746835443036,4.388714733542324,11.000000000000004,8.823529411764707,10.631229235880408,11.371237458193974
X0x,-0.6118640779680005,-5.944857190028065,-6.065202909925525,-6.8050144415812825,-9.488335794886906,-12.09466073648333,-12.166545791828858,-11.867391745585405,-7.048064836557619,-7.177101473455886,-6.963299552006558,-13.642101893139655,-9.508118809868119,-11.89792201750869,-15.651069767331672,-16.052882858456417,-19.159416407080123,-21.87618277582195,-18.620450852175974,-20.559851051463767,-21.785227483659366,-17.122593364593545,-21.540143033900858,-16.526785651489963,-2.1684327083839805,0.2740192827341102,-2.844080380811519,-4.041465718555398,-7.215682186854636
Dogecoin,-7.2104018912529515,-13.665108605993954,-15.043290043290044,-13.307564881281056,-14.58106637649619,-15.885346905973751,-16.777100450569833,-16.8652369605507,-16.578108395324122,-18.441558441558445,-18.377956849493117,-22.71720403642628,-25.14898688915375,-21.18473895582329,-15.523271455474841,-19.71362822807467,-24.736337488015348,-28.080622995877235,-30.4848350675227,-31.004174906613933,-29.753914988814316,-28.408572731418154,-31.724287888671448,-37.412796491927445,-39.82368723648908,-39.123691353237696,-39.40563489000386,-40.15627977892129,-37.2
Decred,4.5617631983598,-0.2932551319648205,-0.5120702267739596,3.5007610350075984,1.240694789081886,0.6910167818361155,-3.0878859857482284,1.3916500994035665,2.589891878300211,2.2556390977443574,2.102102102102093,-7.983761840324776,-4.650619303575606,-6.336088154269984,-6.055721851254899,-14.501257334450967,-20.653442240373405,5.754276827371693,6.638787245164661,5.809128630705381,6.388526727509768,4.74967907573811,2.7190332326283944,1.0401188707280697,2.2044088176352594,9.12008558438084,7.002360346184093,12.551724137931028,10.80934274850624
Qtum,-2.0050125313283225,-4.634146341463403,-2.493765586034904,0.5141388174807203,0,0.7731958762886663,-0.5089058524173032,0.7731958762886663,2.624671916010501,3.9893617021276695,2.8947368421052717,-3.6945812807881646,-2.493765586034904,-2.493765586034904,-3.9312039312039344,-5.555555555555545,-6.235011990407669,-10.114942528735622,-6.904761904761905,-1.5113350125944598,1.2953367875647739,2.8947368421052717,-1.262626262626258,7.7134986225895386,6.539509536784747,13.005780346820814,12.356321839080465,12.356321839080465,14.662756598240467
Ontology,-1.8072289156626522,-2.976190476190479,-4.678362573099419,-2.976190476190479,-3.550295857988169,-1.8072289156626522,-2.976190476190479,-3.550295857988169,-1.2121212121212133,-0.6097560975609762,-1.2121212121212133,-7.909604519774019,-4.678362573099419,-6.857142857142863,-6.857142857142863,-8.938547486033526,-8.426966292134837,-9.444444444444452,-9.944751381215477,-11.413043478260878,-9.944751381215477,-10.928961748633888,-11.413043478260878,-10.928961748633888,-11.413043478260878,-8.938547486033526,-8.426966292134837,-7.386363636363642,-5.780346820809254
Lisk,-1.42857142857143,-4.1666666666666705,-3.832752613240429,-4.1666666666666705,-2.1276595744680873,0,-0.3610108303249181,0.3636363636363559,0,0,0.7299270072992544,-3.4965034965034993,-1.7793594306049918,-5.802047781569978,-5.479452054794526,-8.000000000000007,-8.305647840531561,-7.382550335570476,-4.1666666666666705,-5.154639175257744,-4.1666666666666705,-4.1666666666666705,-6.122448979591842,-11.538461538461549,-4.827586206896556,-2.8169014084507067,-4.827586206896556,-7.070707070707084,-10.097719869706841
Zilliqa,-1.3695894085085778,-0.931445603576748,-5.763201657533868,-2.644623443924977,-4.3233967173184995,-0.9030445501978176,-3.138397735870213,-2.3282755502811403,0.27267716763845273,0.3629289820567914,2.627516180749373,-3.6513643838670977,-1.9792995888274416,-4.986119128116314,-0.11558355246048017,-0.6723944714232296,0.3833309133149417,-0.02024642795164014,1.2536981165236176,-0.05782519443721394,1.7814027442435705,3.3485813376386613,-1.5746013667425909,0.5322242903676204,0.7285019086750013,5.648094379412581,5.060482645431888,7.531263609780376,8.958234830575247
Aeternity,1.16,1.16,1.3,1.2,1.19,1.17,1.19,1.19,1.18,1.14,1.14,1.18,1.28,1.25,1.28,1.26,1.29,1.3,1.29,1.38,1.42,1.36,1.24,1.26,1.19,1.18,1.14,1.11,1.12
BasicAttenti...,0.277001,0.304976,0.337816,0.316646,0.308877,0.289806,0.289792,0.304374,0.252364,0.245735,0.248102,0.232155,0.250345,0.244517,0.263458,0.268946,0.274514,0.253173,0.268415,0.259686,0.232617,0.236023,0.20898,0.21365,0.187831,0.182082,0.172347,0.176788,0.178842
BitcoinDiamond,1.72,1.75,1.77,1.76,1.73,1.81,1.72,1.71,1.7,1.7,1.7,1.69,1.79,1.74,1.8,1.86,1.91,2.1,1.8,1.72,1.74,1.71,1.71,1.75,1.77,1.76,1.71,1.71,1.69
BitShares,0.09379,0.095219,0.09865,0.098257,0.096617,0.097398,0.095519,0.095711,0.095143,0.09558,0.095991,0.095171,0.09942,0.0972,0.097888,0.097972,0.100677,0.098746,0.099927,0.10312,0.100038,0.097603,0.098002,0.101532,0.102578,0.103999,0.097095,0.098396,0.098447
Nano,1.84,1.87,1.95,1.96,1.92,1.94,1.93,1.95,1.95,1.99,1.89,1.89,2.01,1.99,2.04,1.97,2.03,2,2,2.03,2.11,1.99,1.98,2.09,1.91,1.84,1.81,1.84,1.87
Bytecoin,0.001284,0.0013,0.001376,0.001347,0.00134,0.001324,0.001293,0.001296,0.001289,0.001262,0.00126,0.001263,0.001277,0.0012979999999999999,0.001314,0.00131,0.001318,0.001308,0.001346,0.001346,0.001374,0.001348,0.001353,0.001408,0.00151,0.001509,0.001362,0.001341,0.001392
PundiX,0.001539,0.001606,0.001509,0.00159,0.001546,0.001533,0.001577,0.001599,0.001656,0.001635,0.001645,0.001478,0.001596,0.001619,0.001616,0.001647,0.001644,0.001598,0.001662,0.001517,0.001514,0.001505,0.001524,0.001549,0.001577,0.001577,0.001544,0.001487,0.001492
ICON,0.591135,0.616013,0.642839,0.64937,0.634682,0.641846,0.632714,0.639252,0.648932,0.6438,0.624154,0.621728,0.649546,0.643194,0.665579,0.662215,0.675419,0.667753,0.684381,0.695226,0.699561,0.702946,0.685837,0.722645,0.684481,0.681618,0.616835,0.618583,0.600053
Siacoin,0.00605,0.006256,0.006439,0.006438,0.006204,0.006386,0.006451,0.006535,0.006554,0.006541,0.006746,0.006825,0.007112,0.007124,0.007269,0.007199,0.007328,0.007266,0.006893,0.007006,0.006985,0.006512,0.006397,0.00657,0.006686,0.006469,0.006294,0.00631,0.006094
DigiByte,0.020319,0.020488,0.021414,0.021292,0.021219,0.021789,0.021522,0.021747,0.020779,0.021302,0.020807,0.021105,0.02239,0.022549,0.022448,0.022734,0.022297,0.022073,0.022683,0.023289,0.023284,0.023615,0.023551,0.023526,0.023965,0.024432,0.023257,0.023058,0.023207
Steem,0.756186,0.783598,0.812997,0.792021,0.780406,0.796711,0.790023,0.802461,0.809544,0.793735,0.770277,0.783103,0.781257,0.774981,0.793405,0.800649,0.816609,0.810364,0.81631,0.818499,0.828957,0.810667,0.810289,0.833884,0.83709,0.830513,0.820729,0.849846,0.827356
Verge,0.013154,0.013504,0.013848,0.013886,0.013491,0.013993,0.014006,0.013817,0.01375,0.013699,0.013602,0.013788,0.014719,0.014524,0.014606,0.01449,0.014668,0.014527,0.014135,0.014436,0.014294,0.0142,0.013972,0.014437,0.014313,0.014574,0.013946,0.014084,0.014124
Bytom,0.189224,0.191135,0.200704,0.194469,0.190518,0.190105,0.191246,0.193225,0.193669,0.190194,0.189483,0.188585,0.202323,0.195654,0.201937,0.206525,0.215152,0.220474,0.215528,0.21788,0.222688,0.18251,0.178857,0.180989,0.17822,0.181512,0.17233,0.176677,0.174445
Aurora,0.027825,0.028305,0.028181,0.027602,0.025967,0.026339,0.025759,0.027071,0.027404,0.027218,0.027002,0.026377,0.026818,0.026366,0.025768,0.024391,0.025034,0.025311,0.026129,0.026659,0.02609,0.026632,0.026128,0.025985,0.026211,0.025942,0.020347,0.021105,0.02098
Chainlink,0.492477,0.49797400000000003,0.482141,0.484115,0.481368,0.503996,0.543031,0.500783,0.514022,0.506044,0.45041,0.418148,0.440448,0.444364,0.432123,0.437743,0.412075,0.437883,0.390431,0.371791,0.370766,0.361977,0.376913,0.376968,0.358845,0.339638,0.325284,0.318843,0.311278
Populous,3.3,3.38,3.54,3.45,3.55,3.48,3.75,3.75,3.75,3.64,3.46,3.43,3.43,3.38,3.42,3.39,3.49,3.44,3.38,3.4,3.49,3.36,3.27,3.31,3.36,3.35,3.21,3.19,3.19
Waves,1.76,1.82,1.83,1.84,1.81,1.82,1.86,1.85,1.85,1.81,1.76,1.78,1.9,1.9,1.91,1.95,1.96,1.97,1.94,1.98,1.96,1.94,1.99,2.03,2.01,2.01,1.89,1.89,1.88
MetaverseETP,3.06,3.16,3.19,3.1,3.14,3.04,3.03,3.08,3.08,2.99,3.11,3.06,3.08,3.04,2.77,3.05,3.09,2.75,3.07,3.11,3.06,2.99,3,3.16,3.13,3.19,3.29,3.26,3.22
Augur,14.69,14.73,14.81,14.71,14.55,14.83,15.33,14.42,14.22,14.22,14.42,14.23,14.8,13.97,13.66,13.69,14.21,13.56,13.17,13.11,12.59,12.35,12.51,12.62,12.64,12.29,12.05,12.46,11.79
Golem,0.164473,0.169425,0.168162,0.16383,0.163504,0.167951,0.169896,0.17274,0.170508,0.169671,0.169927,0.162451,0.173989,0.170732,0.183837,0.179947,0.171812,0.170709,0.162279,0.162991,0.15612,0.153106,0.15558,0.156567,0.150895,0.149241,0.145602,0.148842,0.147983
